fecha,habitaciones_ocupadas,temp_media,precipitacion,día_semana,es_festivo,nombre_festivo,es_vispera_festivo,es_vacaciones,evento,media_antelacion_dias,num_cancelaciones,estancia_media_dias,año_llegada,mes_llegada
2023-02-09,0,8.57,0.0,3,False,,False,False,BCNegra,,0,,2023,2
2023-02-10,0,8.94,0.0,4,False,,False,False,BCNegra,,0,,2023,2
2023-02-11,1,8.52,0.0,5,False,,False,False,BCNegra,23.0,0,1.0,2023,2
2023-02-12,0,8.33,0.0,6,False,,False,False,BCNegra,,0,,2023,2
2023-02-13,0,9.04,0.0,0,False,,False,False,,,0,,2023,2
2023-02-14,0,9.5,0.0,1,False,,False,False,,,0,,2023,2
2023-02-15,0,9.91,0.0,2,False,,False,False,,,0,,2023,2
2023-02-16,2,10.24,0.0,3,False,,False,False,Carnaval,16.5,0,3.5,2023,2
2023-02-17,7,11.32,0.0,4,False,,False,False,Carnaval,11.8,0,2.0,2023,2
2023-02-18,8,12.39,0.0,5,False,,False,False,Carnaval,51.0,0,4.0,2023,2
2023-02-19,3,12.35,0.0,6,False,,False,False,Carnaval,0.0,0,3.0,2023,2
2023-02-20,3,12.4,0.0,0,False,,False,False,Carnaval,7.0,0,3.0,2023,2
2023-02-21,5,12.34,0.0,1,False,,False,False,Carnaval,4.333333333333333,0,6.0,2023,2
2023-02-22,4,12.12,0.0,2,False,,False,False,Carnaval,0.0,0,3.0,2023,2
2023-02-23,5,11.66,0.2,3,False,,False,False,,10.0,0,7.0,2023,2
2023-02-24,5,11.65,2.6,4,False,,False,False,,9.0,0,3.5,2023,2
2023-02-25,7,10.61,0.0,5,False,,False,False,,26.0,0,3.0,2023,2
2023-02-26,8,8.5,4.2,6,False,,False,False,,0.0,0,7.0,2023,2
2023-02-27,7,5.68,0.0,0,False,,False,False,Mobile World Congress,46.0,0,4.0,2023,2
2023-02-28,5,10.74,0.0,1,False,,False,False,Mobile World Congress,,0,,2023,2
2023-03-01,4,7.9,0.0,2,False,,False,False,Mobile World Congress,,0,,2023,3
2023-03-02,3,8.35,0.0,3,False,,False,False,Mobile World Congress,0.0,0,3.0,2023,3
2023-03-03,2,9.51,0.0,4,False,,False,False,,,0,,2023,3
2023-03-04,3,10.32,0.0,5,False,,False,False,,0.0,0,1.0,2023,3
2023-03-05,0,10.24,0.0,6,False,,False,False,,,0,,2023,3
2023-03-06,0,10.81,0.0,0,False,,False,False,,,0,,2023,3
2023-03-07,0,13.05,0.0,1,False,,False,False,,,0,,2023,3
2023-03-08,0,15.87,0.0,2,False,,False,False,,,0,,2023,3
2023-03-09,0,17.26,0.0,3,False,,False,False,,2.0,0,5.0,2023,3
2023-03-10,1,17.59,0.0,4,False,,False,False,,37.0,0,2.0,2023,3
2023-03-11,1,19.65,0.0,5,False,,False,False,,,0,,2023,3
2023-03-12,0,15.91,0.0,6,False,,False,False,,,0,,2023,3
2023-03-13,0,15.38,0.0,0,False,,False,False,,,0,,2023,3
2023-03-14,0,15.23,0.0,1,False,,False,False,,,0,,2023,3
2023-03-15,0,13.68,0.0,2,False,,False,False,,,0,,2023,3
2023-03-16,3,13.5,0.0,3,False,,False,False,,48.666666666666664,0,2.3333333333333335,2023,3
2023-03-17,2,13.77,0.0,4,False,,False,False,,,0,,2023,3
2023-03-18,5,14.45,0.0,5,False,,False,False,,14.25,0,1.0,2023,3
2023-03-19,0,14.27,0.0,6,False,,False,False,Maratón de Barcelona,69.0,0,3.0,2023,3
2023-03-20,0,13.74,0.0,0,False,,False,False,,,0,,2023,3
2023-03-21,9,13.75,0.0,1,False,,False,False,,46.0,0,2.0,2023,3
2023-03-22,9,13.75,0.0,2,False,,False,False,,,0,,2023,3
2023-03-23,5,14.31,0.0,3,False,,False,False,,18.4,0,1.0,2023,3
2023-03-24,2,14.98,0.0,4,False,,False,False,,9.8,0,2.0,2023,3
2023-03-25,2,14.46,0.0,5,False,,False,False,,,0,,2023,3
2023-03-26,2,16.07,0.0,6,False,,False,False,,2.0,0,6.0,2023,3
2023-03-27,2,14.43,0.0,0,False,,False,False,,,0,,2023,3
2023-03-28,2,13.99,0.0,1,False,,False,False,,,0,,2023,3
2023-03-29,2,15.0,0.0,2,False,,False,False,,,0,,2023,3
2023-03-30,2,14.38,0.0,3,False,,False,False,,,0,,2023,3
2023-03-31,2,15.75,0.0,4,False,,False,False,,,0,,2023,3
2023-04-01,1,14.88,0.8,5,False,,False,False,,43.0,0,2.0,2023,4
2023-04-02,4,13.65,0.0,6,False,,False,False,,10.0,0,6.0,2023,4
2023-04-03,3,14.26,0.0,0,False,,False,True,,,0,,2023,4
2023-04-04,4,12.81,0.0,1,False,,False,True,,14.0,0,7.5,2023,4
2023-04-05,5,13.34,0.0,2,False,,False,True,,7.0,0,2.0,2023,4
2023-04-06,5,13.78,0.0,3,False,,True,True,,,0,,2023,4
2023-04-07,8,13.84,0.0,4,True,Viernes Santo,False,True,,38.25,0,5.25,2023,4
2023-04-08,8,13.8,0.0,5,False,,False,True,,,0,,2023,4
2023-04-09,8,14.75,0.0,6,False,,True,True,,,0,,2023,4
2023-04-10,5,15.3,0.0,0,True,Lunes de Pascua,False,True,,,0,,2023,4
2023-04-11,4,15.21,0.0,1,False,,False,False,,0.0,0,4.0,2023,4
2023-04-12,4,15.67,0.0,2,False,,False,False,,1.0,0,4.0,2023,4
2023-04-13,4,14.22,0.0,3,False,,False,False,,,0,,2023,4
2023-04-14,4,14.31,0.0,4,False,,False,False,,80.5,0,2.75,2023,4
2023-04-15,4,15.43,0.0,5,False,,False,False,,44.333333333333336,0,5.333333333333333,2023,4
2023-04-16,3,15.18,0.0,6,False,,False,False,,4.0,0,2.0,2023,4
2023-04-17,3,14.5,0.0,0,False,,False,False,,,0,,2023,4
2023-04-18,7,15.57,0.0,1,False,,False,False,,15.0,0,1.4,2023,4
2023-04-19,5,15.28,0.0,2,False,,False,False,,0.6666666666666666,0,2.0,2023,4
2023-04-20,4,15.88,0.0,3,False,,False,False,,96.0,0,1.0,2023,4
2023-04-21,9,16.63,0.0,4,False,,False,False,,102.0,0,2.0,2023,4
2023-04-22,9,17.08,0.0,5,False,,False,False,,,0,,2023,4
2023-04-23,0,17.1,0.0,6,False,,False,False,,,0,,2023,4
2023-04-24,9,16.84,0.2,0,False,,False,False,,274.0,0,7.0,2023,4
2023-04-25,9,16.75,0.0,1,False,,False,False,,,0,,2023,4
2023-04-26,9,17.77,0.0,2,False,,False,False,,,0,,2023,4
2023-04-27,9,18.85,0.0,3,False,,False,False,,,0,,2023,4
2023-04-28,9,18.88,0.0,4,False,,False,False,,,0,,2023,4
2023-04-29,9,19.71,2.4,5,False,,False,False,,,0,,2023,4
2023-04-30,9,18.7,19.4,6,False,,True,False,,,0,,2023,4
2023-05-01,5,16.85,7.8,0,True,Fiesta del Trabajo,False,False,,36.0,0,1.2,2023,5
2023-05-02,1,17.66,0.0,1,False,,False,False,,,0,,2023,5
2023-05-03,0,18.685,0.0,2,False,,False,False,,,0,,2023,5
2023-05-04,0,19.71,0.0,3,False,,False,False,,,0,,2023,5
2023-05-05,9,18.8,0.0,4,False,,False,False,,151.0,0,3.0,2023,5
2023-05-06,9,18.58,0.0,5,False,,False,False,,,0,,2023,5
2023-05-07,9,19.06,0.0,6,False,,False,False,,,0,,2023,5
2023-05-08,9,19.55,0.0,0,False,,False,False,,20.0,0,2.0,2023,5
2023-05-09,9,19.55,0.0,1,False,,False,False,,,0,,2023,5
2023-05-10,0,18.17,0.0,2,False,,False,False,,,0,,2023,5
2023-05-11,9,16.37,0.0,3,False,,False,False,,101.0,0,3.0,2023,5
2023-05-12,9,14.29,8.6,4,False,,False,False,,,0,,2023,5
2023-05-13,9,15.01,0.4,5,False,,False,False,,,0,,2023,5
2023-05-14,0,16.52,1.2,6,False,,False,False,,,0,,2023,5
2023-05-15,9,17.7,0.0,0,False,,False,False,,24.0,0,1.0,2023,5
2023-05-16,9,17.76,0.0,1,False,,False,False,,69.0,0,2.0,2023,5
2023-05-17,9,17.84,0.0,2,False,,False,False,,,0,,2023,5
2023-05-18,8,17.25,0.0,3,False,,False,False,,43.5,0,3.125,2023,5
2023-05-19,9,16.25,5.0,4,False,,False,False,,16.333333333333332,0,2.0,2023,5
2023-05-20,9,17.28,0.0,5,False,,False,False,,18.0,0,2.0,2023,5
2023-05-21,3,16.93,0.0,6,False,,False,False,,,0,,2023,5
2023-05-22,9,18.71,0.0,0,False,,False,False,,132.0,0,2.0,2023,5
2023-05-23,9,18.85,1.6,1,False,,False,False,,,0,,2023,5
2023-05-24,9,20.35,0.0,2,False,,False,False,,4.888888888888889,0,1.2222222222222223,2023,5
2023-05-25,2,16.42,26.8,3,False,,False,False,,57.0,0,1.0,2023,5
2023-05-26,9,17.93,0.0,4,False,,False,False,,329.0,0,2.0,2023,5
2023-05-27,9,20.25,0.0,5,False,,False,False,,,0,,2023,5
2023-05-28,1,20.51,0.0,6,False,,False,False,,22.0,0,5.0,2023,5
2023-05-29,1,19.01,0.0,0,False,,False,False,Primavera Sound,,0,,2023,5
2023-05-30,1,20.55,0.0,1,False,,False,False,Primavera Sound,,0,,2023,5
2023-05-31,1,21.21,0.0,2,False,,False,False,Primavera Sound,,0,,2023,5
2023-06-01,7,20.0,2.3,3,False,,False,False,Primavera Sound,101.0,0,4.5,2023,6
2023-06-02,9,20.04,0.0,4,False,,False,False,Fórmula 1 GP España,115.0,0,5.0,2023,6
2023-06-03,9,20.42,0.0,5,False,,False,False,Fórmula 1 GP España,,0,,2023,6
2023-06-04,9,20.9,0.0,6,False,,False,False,Fórmula 1 GP España,,0,,2023,6
2023-06-05,6,21.13,0.0,0,False,,False,False,,15.0,0,2.0,2023,6
2023-06-06,6,21.22,0.0,1,False,,False,False,,,0,,2023,6
2023-06-07,4,21.71,0.0,2,False,,False,False,,3.5,0,2.0,2023,6
2023-06-08,2,21.97,0.0,3,False,,False,False,,,0,,2023,6
2023-06-09,9,22.08,0.0,4,False,,False,False,,172.0,0,2.0,2023,6
2023-06-10,9,22.6,0.0,5,False,,False,False,,,0,,2023,6
2023-06-11,9,24.27,1.5,6,False,,False,False,,11.0,0,2.0,2023,6
2023-06-12,9,23.88,0.1,0,False,,False,False,,,0,,2023,6
2023-06-13,2,22.02,1.4,1,False,,False,False,,7.0,0,2.0,2023,6
2023-06-14,2,22.43,0.0,2,False,,False,False,,,0,,2023,6
2023-06-15,9,23.59,0.0,3,False,,False,False,Sónar,149.0,0,3.0,2023,6
2023-06-16,9,23.18,0.0,4,False,,False,False,Sónar,,0,,2023,6
2023-06-17,9,23.46,0.0,5,False,,False,False,Sónar,,0,,2023,6
2023-06-18,2,24.9,0.0,6,False,,False,False,,10.0,0,3.5,2023,6
2023-06-19,4,23.48,0.7,0,False,,False,False,,15.666666666666666,0,2.3333333333333335,2023,6
2023-06-20,5,24.02,0.0,1,False,,False,False,,1.0,0,2.0,2023,6
2023-06-21,2,24.04,0.0,2,False,,False,False,,,0,,2023,6
2023-06-22,9,24.96,0.0,3,False,,False,False,,91.0,0,3.0,2023,6
2023-06-23,9,25.58,0.0,4,False,,True,True,,,0,,2023,6
2023-06-24,9,24.83,0.0,5,True,San Juan,False,True,,,0,,2023,6
2023-06-25,2,25.8,0.0,6,False,,False,True,,64.66666666666667,0,3.0,2023,6
2023-06-26,4,26.7,0.0,0,False,,False,True,,39.0,0,3.0,2023,6
2023-06-27,4,25.7,0.0,1,False,,False,True,,127.0,0,4.0,2023,6
2023-06-28,5,25.85,0.0,2,False,,False,True,,3.0,0,2.0,2023,6
2023-06-29,3,25.71,3.0,3,False,,False,True,,,0,,2023,6
2023-06-30,7,23.35,6.0,4,False,,False,True,,150.625,0,2.25,2023,6
2023-07-01,7,23.45,1.2,5,False,,False,True,,11.0,0,2.0,2023,7
2023-07-02,5,24.25,0.0,6,False,,False,True,,14.333333333333334,0,2.0,2023,7
2023-07-03,4,25.02,0.0,0,False,,False,True,,,0,,2023,7
2023-07-04,1,25.08,0.2,1,False,,False,True,,4.0,0,2.0,2023,7
2023-07-05,1,24.07,0.0,2,False,,False,True,Cruïlla,,0,,2023,7
2023-07-06,0,25.28,0.0,3,False,,False,True,Cruïlla,,0,,2023,7
2023-07-07,9,25.22,0.0,4,False,,False,True,Cruïlla,224.0,0,3.0,2023,7
2023-07-08,9,26.84,0.0,5,False,,False,True,Cruïlla,,0,,2023,7
2023-07-09,9,25.71,0.0,6,False,,False,True,,,0,,2023,7
2023-07-10,0,26.53,0.0,0,False,,False,True,,,0,,2023,7
2023-07-11,4,27.64,0.0,1,False,,False,True,,3.25,0,3.0,2023,7
2023-07-12,8,26.71,0.0,2,False,,False,True,,0.5,0,2.0,2023,7
2023-07-13,9,26.76,0.0,3,False,,False,True,,14.666666666666666,0,2.0,2023,7
2023-07-14,8,27.09,0.0,4,False,,False,True,,12.2,0,1.4,2023,7
2023-07-15,7,27.09,0.0,5,False,,False,True,,94.0,0,3.0,2023,7
2023-07-16,4,26.3,0.0,6,False,,False,True,,41.0,0,4.0,2023,7
2023-07-17,3,26.59,0.0,0,False,,False,True,,17.5,0,3.0,2023,7
2023-07-18,8,27.17,0.0,1,False,,False,True,,141.0,0,4.0,2023,7
2023-07-19,8,27.88,0.0,2,False,,False,True,,,0,,2023,7
2023-07-20,9,27.47,0.0,3,False,,False,True,,85.0,0,2.0,2023,7
2023-07-21,9,27.0,0.0,4,False,,False,True,,,0,,2023,7
2023-07-22,9,26.83,0.0,5,False,,False,True,,225.0,0,3.0,2023,7
2023-07-23,9,27.25,0.0,6,False,,False,True,,,0,,2023,7
2023-07-24,9,26.52,0.0,0,False,,False,True,,,0,,2023,7
2023-07-25,6,26.48,0.0,1,False,,False,True,,30.833333333333332,0,2.1666666666666665,2023,7
2023-07-26,6,24.45,0.0,2,False,,False,True,,,0,,2023,7
2023-07-27,1,25.85,0.6,3,False,,False,True,,,0,,2023,7
2023-07-28,9,26.52,0.0,4,False,,False,True,,311.0,0,3.0,2023,7
2023-07-29,9,27.0,0.0,5,False,,False,True,,,0,,2023,7
2023-07-30,9,27.19,0.0,6,False,,False,True,,,0,,2023,7
2023-07-31,1,26.1,0.0,0,False,,False,True,,2.0,0,6.0,2023,7
2023-08-01,5,26.85,0.0,1,False,,False,True,,4.75,0,3.5,2023,8
2023-08-02,7,27.82,0.0,2,False,,False,True,,6.5,0,5.5,2023,8
2023-08-03,4,25.2,0.0,3,False,,False,True,,,0,,2023,8
2023-08-04,6,23.69,7.0,4,False,,False,True,,13.0,0,5.0,2023,8
2023-08-05,7,24.68,0.0,5,False,,False,True,,13.0,0,4.0,2023,8
2023-08-06,7,23.84,1.0,6,False,,False,True,,30.5,0,6.0,2023,8
2023-08-07,8,24.44,0.0,0,False,,False,True,,22.5,0,8.5,2023,8
2023-08-08,9,25.0,0.0,1,False,,False,True,,8.0,0,5.0,2023,8
2023-08-09,8,26.32,0.0,2,False,,False,True,,16.5,0,5.0,2023,8
2023-08-10,9,27.09,0.0,3,False,,False,True,,24.0,0,3.0,2023,8
2023-08-11,9,27.44,0.0,4,False,,False,True,Brunch Electronik,24.0,0,7.5,2023,8
2023-08-12,9,26.18,0.0,5,False,,False,True,Brunch Electronik,13.0,0,5.0,2023,8
2023-08-13,7,26.55,0.0,6,False,,False,True,Brunch Electronik,19.0,0,7.0,2023,8
2023-08-14,5,27.0,0.0,0,False,,True,True,,37.0,0,9.0,2023,8
2023-08-15,8,26.75,0.0,1,True,Asunción,False,True,,23.0,0,6.0,2023,8
2023-08-16,8,26.49,0.0,2,False,,False,True,,18.0,0,1.0,2023,8
2023-08-17,6,26.82,0.0,3,False,,False,True,,15.0,0,5.0,2023,8
2023-08-18,7,26.71,0.0,4,False,,False,True,,37.0,0,3.0,2023,8
2023-08-19,6,27.2,0.0,5,False,,False,True,,,0,,2023,8
2023-08-20,5,29.38,0.0,6,False,,False,True,,,0,,2023,8
2023-08-21,5,30.15,0.0,0,False,,False,True,,50.0,0,10.0,2023,8
2023-08-22,9,29.55,0.0,1,False,,False,True,,22.714285714285715,0,3.857142857142857,2023,8
2023-08-23,9,31.58,0.0,2,False,,False,True,,23.0,0,2.5,2023,8
2023-08-24,9,29.97,0.0,3,False,,False,True,,,0,,2023,8
2023-08-25,7,28.58,0.0,4,False,,False,True,,103.66666666666667,0,2.0,2023,8
2023-08-26,6,25.92,5.2,5,False,,False,True,,24.5,0,4.5,2023,8
2023-08-27,4,19.52,64.6,6,False,,False,True,,,0,,2023,8
2023-08-28,4,22.12,0.0,0,False,,False,True,,,0,,2023,8
2023-08-29,4,22.84,0.0,1,False,,False,True,,6.0,0,2.0,2023,8
2023-08-30,4,21.76,68.2,2,False,,False,True,,,0,,2023,8
2023-08-31,9,23.54,0.2,3,False,,False,True,,174.125,0,4.75,2023,8
2023-09-01,9,24.93,0.0,4,False,,False,True,MotoGP GP Catalunya,263.0,0,2.0,2023,9
2023-09-02,9,23.83,0.0,5,False,,False,True,MotoGP GP Catalunya,,0,,2023,9
2023-09-03,9,26.04,0.0,6,False,,False,True,MotoGP GP Catalunya,19.0,0,4.0,2023,9
2023-09-04,3,27.62,0.0,0,False,,False,True,,,0,,2023,9
2023-09-05,3,25.85,0.0,1,False,,False,True,,,0,,2023,9
2023-09-06,3,24.46,0.0,2,False,,False,False,,,0,,2023,9
2023-09-07,9,23.38,0.0,3,False,,False,False,,268.0,0,4.0,2023,9
2023-09-08,9,23.38,0.0,4,False,,False,False,,,0,,2023,9
2023-09-09,9,23.11,0.0,5,False,,False,False,,,0,,2023,9
2023-09-10,9,23.7,0.0,6,False,,True,False,,,0,,2023,9
2023-09-11,1,24.2,0.0,0,True,Diada de Cataluña,False,False,,0.0,0,3.0,2023,9
2023-09-12,3,23.98,0.0,1,False,,False,False,,2.5,0,1.5,2023,9
2023-09-13,4,24.23,0.6,2,False,,False,False,,12.0,0,2.0,2023,9
2023-09-14,2,24.1,0.0,3,False,,False,False,,,0,,2023,9
2023-09-15,9,21.72,29.2,4,False,,False,False,,231.0,0,3.0,2023,9
2023-09-16,9,23.32,15.6,5,False,,False,False,,,0,,2023,9
2023-09-17,9,24.84,0.0,6,False,,False,False,,,0,,2023,9
2023-09-18,6,26.15,0.0,0,False,,False,False,,33.5,0,4.666666666666667,2023,9
2023-09-19,9,23.36,0.0,1,False,,False,False,,18.333333333333332,0,2.6666666666666665,2023,9
2023-09-20,9,21.53,7.6,2,False,,False,False,,29.0,0,2.0,2023,9
2023-09-21,8,23.49,0.0,3,False,,False,False,,,0,,2023,9
2023-09-22,5,21.8,0.0,4,False,,False,False,La Mercè,73.5,0,3.0,2023,9
2023-09-23,5,20.52,0.0,5,False,,False,False,La Mercè,25.0,0,2.0,2023,9
2023-09-24,5,21.43,0.0,6,False,,False,False,La Mercè,42.0,0,3.0,2023,9
2023-09-25,9,21.27,0.0,0,False,,False,False,La Mercè,3.6666666666666665,0,3.3333333333333335,2023,9
2023-09-26,9,21.93,0.0,1,False,,False,False,,,0,,2023,9
2023-09-27,9,22.6,0.0,2,False,,False,False,,1.25,0,1.75,2023,9
2023-09-28,6,22.76,0.0,3,False,,False,False,CSIO Barcelona,,0,,2023,9
2023-09-29,9,23.65,0.0,4,False,,False,False,CSIO Barcelona,229.0,0,2.0,2023,9
2023-09-30,9,25.0,0.0,5,False,,False,False,CSIO Barcelona,,0,,2023,9
2023-10-01,0,23.17,0.0,6,False,,False,False,CSIO Barcelona,,0,,2023,10
2023-10-02,9,22.75,0.0,0,False,,False,False,,361.0,0,3.0,2023,10
2023-10-03,9,23.36,0.0,1,False,,False,False,,,0,,2023,10
2023-10-04,9,24.2,0.0,2,False,,False,False,,,0,,2023,10
2023-10-05,8,22.23,0.0,3,False,,False,False,Festival de Cine de Sitges,47.111111111111114,0,2.888888888888889,2023,10
2023-10-06,9,22.78,0.0,4,False,,False,False,Festival de Cine de Sitges,40.0,0,6.0,2023,10
2023-10-07,7,22.7,0.0,5,False,,False,False,Festival de Cine de Sitges,0.5,0,4.0,2023,10
2023-10-08,5,22.36,0.0,6,False,,False,False,Festival de Cine de Sitges,35.0,0,3.0,2023,10
2023-10-09,3,21.88,0.0,0,False,,False,False,Festival de Cine de Sitges,,0,,2023,10
2023-10-10,2,21.83,0.0,1,False,,False,False,Festival de Cine de Sitges,,0,,2023,10
2023-10-11,1,21.67,0.0,2,False,,True,False,Festival de Cine de Sitges,,0,,2023,10
2023-10-12,9,21.71,0.0,3,True,Fiesta Nacional,False,False,Festival de Cine de Sitges,152.0,0,3.0,2023,10
2023-10-13,9,21.95,0.0,4,False,,False,False,Festival de Cine de Sitges,,0,,2023,10
2023-10-14,9,22.01,0.0,5,False,,False,False,Festival de Cine de Sitges,,0,,2023,10
2023-10-15,1,20.4,1.0,6,False,,False,False,Festival de Cine de Sitges,9.0,0,3.0,2023,10
2023-10-16,1,18.65,15.0,0,False,,False,False,,24.0,0,4.0,2023,10
2023-10-17,4,20.69,0.0,1,False,,False,False,,2.6,0,3.4,2023,10
2023-10-18,2,23.0,0.0,2,False,,False,False,,,0,,2023,10
2023-10-19,5,22.77,4.8,3,False,,False,False,,3.6666666666666665,0,3.0,2023,10
2023-10-20,5,19.35,1.4,4,False,,False,False,,14.0,0,3.3333333333333335,2023,10
2023-10-21,6,17.77,0.0,5,False,,False,False,,35.0,0,5.0,2023,10
2023-10-22,6,17.38,0.0,6,False,,False,False,,13.75,0,4.0,2023,10
2023-10-23,8,22.05,0.0,0,False,,False,False,,34.0,0,3.0,2023,10
2023-10-24,9,18.59,5.6,1,False,,False,False,,23.5,0,4.0,2023,10
2023-10-25,8,19.95,0.0,2,False,,False,False,,46.0,0,5.0,2023,10
2023-10-26,7,21.59,0.0,3,False,,False,False,,123.33333333333333,0,4.666666666666667,2023,10
2023-10-27,7,19.42,0.0,4,False,,False,False,,149.0,0,2.0,2023,10
2023-10-28,7,18.89,0.0,5,False,,False,False,,3.0,0,3.0,2023,10
2023-10-29,7,18.99,0.0,6,False,,False,False,,50.5,0,5.5,2023,10
2023-10-30,6,17.29,3.6,0,False,,False,False,,6.0,0,4.0,2023,10
2023-10-31,7,15.83,0.0,1,False,,True,False,,22.666666666666668,0,3.3333333333333335,2023,10
2023-11-01,8,18.06,0.0,2,True,Todos los Santos,False,False,,28.0,0,3.0,2023,11
2023-11-02,7,17.94,0.6,3,False,,False,False,,10.5,0,3.5,2023,11
2023-11-03,8,14.65,0.0,4,False,,False,False,,15.5,0,2.0,2023,11
2023-11-04,4,16.4,1.0,5,False,,False,False,,,0,,2023,11
2023-11-05,1,17.11,0.0,6,False,,False,False,,,0,,2023,11
2023-11-06,4,15.08,0.0,0,False,,False,False,,3.3333333333333335,0,3.0,2023,11
2023-11-07,6,13.81,0.0,1,False,,False,False,,5.333333333333333,0,3.6666666666666665,2023,11
2023-11-08,5,13.36,0.0,2,False,,False,False,,,0,,2023,11
2023-11-09,6,13.88,1.2,3,False,,False,False,,26.5,0,2.5,2023,11
2023-11-10,6,15.64,0.0,4,False,,False,False,,34.0,0,2.0,2023,11
2023-11-11,6,14.55,0.0,5,False,,False,False,,6.0,0,2.0,2023,11
2023-11-12,1,16.94,0.0,6,False,,False,False,,,0,,2023,11
2023-11-13,0,19.01,0.0,0,False,,False,False,,,0,,2023,11
2023-11-14,0,20.5,0.0,1,False,,False,False,,,0,,2023,11
2023-11-15,0,16.78,0.0,2,False,,False,False,,,0,,2023,11
2023-11-16,9,17.65,0.0,3,False,,False,False,,222.0,0,3.0,2023,11
2023-11-17,9,16.04,2.0,4,False,,False,False,,,0,,2023,11
2023-11-18,9,15.74,0.0,5,False,,False,False,,,0,,2023,11
2023-11-19,1,14.59,0.0,6,False,,False,False,,0.0,0,3.0,2023,11
2023-11-20,2,14.62,0.0,0,False,,False,False,,59.0,0,3.0,2023,11
2023-11-21,3,14.11,0.4,1,False,,False,False,,0.0,0,3.0,2023,11
2023-11-22,2,13.91,0.0,2,False,,False,False,,,0,,2023,11
2023-11-23,1,12.33,0.0,3,False,,False,False,,7.0,0,2.0,2023,11
2023-11-24,9,14.39,0.0,4,False,,False,False,,0.0,0,2.0,2023,11
2023-11-25,9,13.23,0.0,5,False,,False,False,,,0,,2023,11
2023-11-26,2,12.42,0.0,6,False,,False,False,,0.0,0,3.0,2023,11
2023-11-27,2,12.09,0.0,0,False,,False,False,,,0,,2023,11
2023-11-28,2,13.11,0.0,1,False,,False,False,,,0,,2023,11
2023-11-29,0,12.83,2.0,2,False,,False,False,,,0,,2023,11
2023-11-30,0,16.94,0.0,3,False,,False,False,,,0,,2023,11
2023-12-01,7,15.03,0.0,4,False,,False,False,,10.285714285714286,0,2.0,2023,12
2023-12-02,8,11.81,0.0,5,False,,False,False,,32.0,0,2.0,2023,12
2023-12-03,1,10.78,0.0,6,False,,False,False,,,0,,2023,12
2023-12-04,0,13.21,0.0,0,False,,False,False,,,0,,2023,12
2023-12-05,1,11.44,0.0,1,False,,True,False,,2.0,0,5.0,2023,12
2023-12-06,1,11.08,0.0,2,True,Día de la Constitución,False,False,,,0,,2023,12
2023-12-07,2,12.3,0.0,3,False,,True,False,,2.5,0,3.0,2023,12
2023-12-08,3,12.54,0.6,4,True,Inmaculada,False,False,,1.0,0,2.0,2023,12
2023-12-09,3,13.08,0.0,5,False,,False,False,,10.0,0,3.0,2023,12
2023-12-10,2,14.19,0.0,6,False,,False,False,,3.0,0,2.0,2023,12
2023-12-11,2,15.9,0.0,0,False,,False,False,,,0,,2023,12
2023-12-12,0,16.9,0.0,1,False,,False,False,,,0,,2023,12
2023-12-13,0,15.38,0.0,2,False,,False,False,,,0,,2023,12
2023-12-14,0,12.16,0.0,3,False,,False,False,,,0,,2023,12
2023-12-15,1,12.69,0.0,4,False,,False,False,,1.0,0,2.0,2023,12
2023-12-16,1,11.28,0.0,5,False,,False,False,,,0,,2023,12
2023-12-17,0,9.59,0.0,6,False,,False,False,,,0,,2023,12
2023-12-18,1,10.15,0.0,0,False,,False,False,,87.0,0,3.0,2023,12
2023-12-19,2,10.66,0.0,1,False,,False,False,,4.0,0,2.0,2023,12
2023-12-20,2,11.32,0.0,2,False,,False,False,,,0,,2023,12
2023-12-21,1,11.99,0.0,3,False,,False,True,,35.0,0,1.0,2023,12
2023-12-22,0,13.97,0.0,4,False,,False,True,,,0,,2023,12
2023-12-23,0,12.49,0.0,5,False,,False,True,,37.0,0,2.0,2023,12
2023-12-24,0,10.75,0.0,6,False,,True,True,,,0,,2023,12
2023-12-25,0,9.84,0.0,0,True,Navidad,True,True,,,0,,2023,12
2023-12-26,0,10.09,0.0,1,True,San Esteban,False,True,,,0,,2023,12
2023-12-27,0,10.19,0.0,2,False,,False,True,,,0,,2023,12
2023-12-28,0,11.03,0.0,3,False,,False,True,,,0,,2023,12
2023-12-29,9,10.41,0.0,4,False,,False,True,,31.0,0,4.0,2023,12
2023-12-30,9,10.45,0.0,5,False,,False,True,,,0,,2023,12
2023-12-31,9,12.8,0.0,6,False,,True,True,,,0,,2023,12
2024-01-01,9,11.1,0.0,0,True,Año Nuevo,False,True,,,0,,2024,1
2024-01-02,3,12.8,0.0,1,False,,False,True,,21.333333333333332,0,4.333333333333333,2024,1
2024-01-03,4,14.98,0.0,2,False,,False,True,,23.0,0,2.0,2024,1
2024-01-04,4,13.46,0.0,3,False,,False,True,,,0,,2024,1
2024-01-05,2,11.35,16.6,4,False,,True,True,,,0,,2024,1
2024-01-06,2,10.11,0.0,5,True,Reyes,False,True,,68.0,0,3.0,2024,1
2024-01-07,0,10.01,0.0,6,False,,False,True,,,0,,2024,1
2024-01-08,1,7.66,0.0,0,False,,False,False,,0.0,0,2.0,2024,1
2024-01-09,1,8.16,0.0,1,False,,False,False,,,0,,2024,1
2024-01-10,0,8.91,5.4,2,False,,False,False,,,0,,2024,1
