fecha,habitaciones_ocupadas,temp_media,precipitacion,día_semana,es_festivo,nombre_festivo,es_vispera_festivo,es_vacaciones,evento,media_antelacion_dias,num_cancelaciones,estancia_media_dias,año_llegada,mes_llegada,prediccion_modelo,error_modelo,prediccion_modelo_todo,error_modelo_todo
2023-08-22,9,"29,55","0,0",1,False,,False,True,,"22,714285714285715",0,"3,857142857142857",2023,8,,,"8,323333333333334","0,6766666666666659"
2023-08-23,9,"31,58","0,0",2,False,,False,True,,"23,0",0,"2,5",2023,8,"7,12","1,88","8,296666666666667","0,7033333333333331"
2023-08-24,9,"29,97","0,0",3,False,,False,True,,,0,,2023,8,,,"8,156666666666666","0,8433333333333337"
2023-08-25,7,"28,58","0,0",4,False,,False,True,,"103,66666666666669",0,"2,0",2023,8,,,"7,176666666666667","-0,17666666666666675"
2023-08-26,6,"25,92","5,2",5,False,,False,True,,"24,5",0,"4,5",2023,8,,,"6,096666666666667","-0,09666666666666668"
2023-08-27,4,"19,52","64,6",6,False,,False,True,,,0,,2023,8,,,"4,23","-0,23000000000000043"
2023-08-28,4,"22,12","0,0",0,False,,False,True,,,0,,2023,8,,,"4,156666666666666","-0,1566666666666663"
2023-08-29,4,"22,84","0,0",1,False,,False,True,,"6,0",0,"2,0",2023,8,,,"4,293333333333333","-0,293333333333333"
2023-08-30,4,"21,76","68,2",2,False,,False,True,,,0,,2023,8,"4,303333333333334","-0,3033333333333337","3,8933333333333335","0,10666666666666647"
2023-08-31,9,"23,54","0,2",3,False,,False,True,,"174,125",0,"4,75",2023,8,"7,15","1,8499999999999996","8,24","0,7599999999999998"
2023-09-01,9,"24,93","0,0",4,False,,False,True,MotoGP GP Catalunya,"263,0",0,"2,0",2023,9,,,"8,513333333333334","0,48666666666666636"
2023-09-02,9,"23,83","0,0",5,False,,False,True,MotoGP GP Catalunya,,0,,2023,9,,,"7,99","1,0099999999999998"
2023-09-03,9,"26,04","0,0",6,False,,False,True,MotoGP GP Catalunya,"19,0",0,"4,0",2023,9,"7,15","1,8499999999999996","8,106666666666667","0,8933333333333326"
2023-09-04,3,"27,62","0,0",0,False,,False,True,,,0,,2023,9,,,"4,096666666666667","-1,0966666666666667"
2023-09-05,3,"25,85","0,0",1,False,,False,True,,,0,,2023,9,,,"3,5933333333333333","-0,5933333333333333"
2023-09-06,3,"24,46","0,0",2,False,,False,False,,,0,,2023,9,"5,406666666666666","-2,4066666666666663","3,61","-0,6099999999999999"
2023-09-07,9,"23,38","0,0",3,False,,False,False,,"268,0",0,"4,0",2023,9,,,"8,723333333333333","0,2766666666666673"
2023-09-08,9,"23,38","0,0",4,False,,False,False,,,0,,2023,9,,,"8,19","0,8100000000000005"
2023-09-09,9,"23,11","0,0",5,False,,False,False,,,0,,2023,9,,,"8,69","0,3100000000000005"
2023-09-10,9,"23,7","0,0",6,False,,True,False,,,0,,2023,9,"6,033333333333333","2,966666666666667","8,006666666666666","0,9933333333333341"
2023-09-11,1,"24,2","0,0",0,True,Diada de Cataluña,False,False,,"0,0",0,"3,0",2023,9,,,"2,2133333333333334","-1,2133333333333334"
2023-09-12,3,"23,98","0,0",1,False,,False,False,,"2,5",0,"1,5",2023,9,,,"3,71","-0,71"
2023-09-13,4,"24,23","0,6",2,False,,False,False,,"12,0",0,"2,0",2023,9,,,"4,573333333333333","-0,5733333333333333"
2023-09-14,2,"24,1","0,0",3,False,,False,False,,,0,,2023,9,,,"3,0366666666666666","-1,0366666666666666"
2023-09-15,9,"21,72","29,2",4,False,,False,False,,"231,0",0,"3,0",2023,9,,,"7,8133333333333335","1,1866666666666665"
2023-09-16,9,"23,32","15,6",5,False,,False,False,,,0,,2023,9,"6,92","2,08","8,446666666666667","0,5533333333333328"
2023-09-17,9,"24,84","0,0",6,False,,False,False,,,0,,2023,9,"5,79","3,21","7,846666666666667","1,1533333333333333"
2023-09-18,6,"26,15","0,0",0,False,,False,False,,"33,5",0,"4,666666666666667",2023,9,"6,166666666666667","-0,16666666666666696","6,1033333333333335","-0,1033333333333335"
2023-09-19,9,"23,36","0,0",1,False,,False,False,,"18,33333333333333",0,"2,6666666666666665",2023,9,,,"7,75","1,25"
2023-09-20,9,"21,53","7,6",2,False,,False,False,,"29,0",0,"2,0",2023,9,,,"7,86","1,1399999999999997"
2023-09-21,8,"23,49","0,0",3,False,,False,False,,,0,,2023,9,,,"6,286666666666667","1,713333333333333"
2023-09-22,5,"21,8","0,0",4,False,,False,False,La Mercè,"73,5",0,"3,0",2023,9,,,"5,49","-0,4900000000000002"
2023-09-23,5,"20,52","0,0",5,False,,False,False,La Mercè,"25,0",0,"2,0",2023,9,,,"5,516666666666667","-0,5166666666666666"
2023-09-24,5,"21,43","0,0",6,False,,False,False,La Mercè,"42,0",0,"3,0",2023,9,"5,516666666666667","-0,5166666666666666","5,18","-0,17999999999999972"
2023-09-25,9,"21,27","0,0",0,False,,False,False,La Mercè,"3,6666666666666665",0,"3,333333333333333",2023,9,"5,123333333333333","3,876666666666667","7,1","1,9000000000000004"
2023-09-26,9,"21,93","0,0",1,False,,False,False,,,0,,2023,9,,,"7,206666666666667","1,793333333333333"
2023-09-27,9,"22,6","0,0",2,False,,False,False,,"1,25",0,"1,75",2023,9,"4,96","4,04","7,4","1,5999999999999996"
2023-09-28,6,"22,76","0,0",3,False,,False,False,CSIO Barcelona,,0,,2023,9,,,"5,976666666666667","0,023333333333333428"
2023-09-29,9,"23,65","0,0",4,False,,False,False,CSIO Barcelona,"229,0",0,"2,0",2023,9,,,"7,973333333333334","1,0266666666666664"
2023-09-30,9,"25,0","0,0",5,False,,False,False,CSIO Barcelona,,0,,2023,9,,,"7,81","1,1900000000000004"
2023-10-01,0,"23,17","0,0",6,False,,False,False,CSIO Barcelona,,0,,2023,10,,,"1,3266666666666667","-1,3266666666666667"
2023-10-02,9,"22,75","0,0",0,False,,False,False,,"361,0",0,"3,0",2023,10,,,"8,276666666666667","0,7233333333333327"
2023-10-03,9,"23,36","0,0",1,False,,False,False,,,0,,2023,10,,,"7,246666666666667","1,753333333333333"
2023-10-04,9,"24,2","0,0",2,False,,False,False,,,0,,2023,10,,,"7,286666666666667","1,713333333333333"
2023-10-05,8,"22,23","0,0",3,False,,False,False,Festival de Cine de Sitges,"47,11111111111112",0,"2,888888888888889",2023,10,,,"7,496666666666667","0,503333333333333"
2023-10-06,9,"22,78","0,0",4,False,,False,False,Festival de Cine de Sitges,"40,0",0,"6,0",2023,10,,,"8,276666666666667","0,7233333333333327"
2023-10-07,7,"22,7","0,0",5,False,,False,False,Festival de Cine de Sitges,"0,5",0,"4,0",2023,10,,,"6,62","0,3799999999999999"
2023-10-08,5,"22,36","0,0",6,False,,False,False,Festival de Cine de Sitges,"35,0",0,"3,0",2023,10,,,"5,596666666666667","-0,5966666666666667"
2023-10-09,3,"21,88","0,0",0,False,,False,False,Festival de Cine de Sitges,,0,,2023,10,,,"3,526666666666667","-0,5266666666666668"
2023-10-10,2,"21,83","0,0",1,False,,False,False,Festival de Cine de Sitges,,0,,2023,10,"4,456666666666667","-2,456666666666667","3,1033333333333335","-1,1033333333333335"
2023-10-11,1,"21,67","0,0",2,False,,True,False,Festival de Cine de Sitges,,0,,2023,10,,,"2,3233333333333333","-1,3233333333333333"
2023-10-12,9,"21,71","0,0",3,True,Fiesta Nacional,False,False,Festival de Cine de Sitges,"152,0",0,"3,0",2023,10,,,"8,15","0,8499999999999996"
2023-10-13,9,"21,95","0,0",4,False,,False,False,Festival de Cine de Sitges,,0,,2023,10,"5,6","3,4000000000000004","8,25","0,75"
2023-10-14,9,"22,01","0,0",5,False,,False,False,Festival de Cine de Sitges,,0,,2023,10,"5,49","3,51","8,233333333333333","0,7666666666666675"
2023-10-15,1,"20,4","1,0",6,False,,False,False,Festival de Cine de Sitges,"9,0",0,"3,0",2023,10,,,"2,9633333333333334","-1,9633333333333334"
2023-10-16,1,"18,65","15,0",0,False,,False,False,,"24,0",0,"4,0",2023,10,,,"3,3433333333333333","-2,3433333333333333"
2023-10-17,4,"20,69","0,0",1,False,,False,False,,"2,6",0,"3,4",2023,10,,,"4,546666666666667","-0,5466666666666669"
2023-10-18,2,"23,0","0,0",2,False,,False,False,,,0,,2023,10,"5,636666666666667","-3,6366666666666667","2,93","-0,9300000000000002"
2023-10-19,5,"22,77","4,8",3,False,,False,False,,"3,6666666666666665",0,"3,0",2023,10,"5,36","-0,3600000000000003","5,323333333333333","-0,32333333333333325"
2023-10-20,5,"19,35","1,4",4,False,,False,False,,"14,0",0,"3,333333333333333",2023,10,"6,406666666666666","-1,4066666666666663","5,3966666666666665","-0,3966666666666665"
2023-10-21,6,"17,77","0,0",5,False,,False,False,,"35,0",0,"5,0",2023,10,"6,506666666666667","-0,5066666666666668","6,203333333333333","-0,20333333333333314"
2023-10-22,6,"17,38","0,0",6,False,,False,False,,"13,75",0,"4,0",2023,10,,,"5,72","0,28000000000000025"
2023-10-23,8,"22,05","0,0",0,False,,False,False,,"34,0",0,"3,0",2023,10,,,"7,3133333333333335","0,6866666666666665"
2023-10-24,9,"18,59","5,6",1,False,,False,False,,"23,5",0,"4,0",2023,10,,,"7,953333333333333","1,0466666666666669"
2023-10-25,8,"19,95","0,0",2,False,,False,False,,"46,0",0,"5,0",2023,10,"6,64","1,3600000000000003","7,416666666666667","0,583333333333333"
2023-10-26,7,"21,59","0,0",3,False,,False,False,,"123,33333333333331",0,"4,666666666666667",2023,10,,,"7,03","-0,03000000000000025"
2023-10-27,7,"19,42","0,0",4,False,,False,False,,"149,0",0,"2,0",2023,10,,,"7,21","-0,20999999999999996"
2023-10-28,7,"18,89","0,0",5,False,,False,False,,"3,0",0,"3,0",2023,10,"5,486666666666666","1,5133333333333336","6,323333333333333","0,6766666666666667"
2023-10-29,7,"18,99","0,0",6,False,,False,False,,"50,5",0,"5,5",2023,10,,,"6,27","0,7300000000000004"
2023-10-30,6,"17,29","3,6",0,False,,False,False,,"6,0",0,"4,0",2023,10,,,"5,6","0,40000000000000036"
2023-10-31,7,"15,83","0,0",1,False,,True,False,,"22,666666666666668",0,"3,333333333333333",2023,10,,,"6,41","0,5899999999999999"
2023-11-01,8,"18,06","0,0",2,True,Todos los Santos,False,False,,"28,0",0,"3,0",2023,11,"5,796666666666667","2,203333333333333","7,256666666666667","0,7433333333333332"
2023-11-02,7,"17,94","0,6",3,False,,False,False,,"10,5",0,"3,5",2023,11,"5,023333333333333","1,9766666666666666","6,466666666666667","0,5333333333333332"
2023-11-03,8,"14,65","0,0",4,False,,False,False,,"15,5",0,"2,0",2023,11,"4,973333333333334","3,0266666666666664","7,096666666666667","0,9033333333333333"
2023-11-04,4,"16,4","1,0",5,False,,False,False,,,0,,2023,11,,,"4,113333333333333","-0,11333333333333329"
2023-11-05,1,"17,11","0,0",6,False,,False,False,,,0,,2023,11,"2,61","-1,6099999999999999","1,7266666666666666","-0,7266666666666666"
2023-11-06,4,"15,08","0,0",0,False,,False,False,,"3,333333333333333",0,"3,0",2023,11,,,"4,12","-0,1200000000000001"
2023-11-07,6,"13,81","0,0",1,False,,False,False,,"5,333333333333333",0,"3,6666666666666665",2023,11,,,"5,06","0,9400000000000004"
2023-11-08,5,"13,36","0,0",2,False,,False,False,,,0,,2023,11,,,"3,8133333333333335","1,1866666666666665"
2023-11-09,6,"13,88","1,2",3,False,,False,False,,"26,5",0,"2,5",2023,11,,,"5,513333333333334","0,48666666666666636"
2023-11-10,6,"15,64","0,0",4,False,,False,False,,"34,0",0,"2,0",2023,11,"5,566666666666666","0,43333333333333357","5,8133333333333335","0,18666666666666654"
2023-11-11,6,"14,55","0,0",5,False,,False,False,,"6,0",0,"2,0",2023,11,,,"5,72","0,28000000000000025"
2023-11-12,1,"16,94","0,0",6,False,,False,False,,,0,,2023,11,,,"1,4166666666666667","-0,41666666666666674"
2023-11-13,0,"19,01","0,0",0,False,,False,False,,,0,,2023,11,,,"0,6933333333333334","-0,6933333333333334"
2023-11-14,0,"20,5","0,0",1,False,,False,False,,,0,,2023,11,,,"0,8566666666666667","-0,8566666666666667"
2023-11-15,0,"16,78","0,0",2,False,,False,False,,,0,,2023,11,,,"0,44666666666666666","-0,44666666666666666"
2023-11-16,9,"17,65","0,0",3,False,,False,False,,"222,0",0,"3,0",2023,11,,,"8,486666666666666","0,5133333333333336"
2023-11-17,9,"16,04","2,0",4,False,,False,False,,,0,,2023,11,,,"7,156666666666666","1,8433333333333337"
2023-11-18,9,"15,74","0,0",5,False,,False,False,,,0,,2023,11,,,"7,716666666666667","1,2833333333333332"
2023-11-19,1,"14,59","0,0",6,False,,False,False,,"0,0",0,"3,0",2023,11,,,"2,2933333333333334","-1,2933333333333334"
2023-11-20,2,"14,62","0,0",0,False,,False,False,,"59,0",0,"3,0",2023,11,,,"3,2066666666666666","-1,2066666666666666"
2023-11-21,3,"14,11","0,4",1,False,,False,False,,"0,0",0,"3,0",2023,11,,,"3,28","-0,2799999999999998"
2023-11-22,2,"13,91","0,0",2,False,,False,False,,,0,,2023,11,"1,84","0,15999999999999992","1,8466666666666667","0,15333333333333332"
2023-11-23,1,"12,33","0,0",3,False,,False,False,,"7,0",0,"2,0",2023,11,,,"2,1866666666666665","-1,1866666666666665"
2023-11-24,9,"14,39","0,0",4,False,,False,False,,"0,0",0,"2,0",2023,11,,,"7,006666666666667","1,9933333333333332"
2023-11-25,9,"13,23","0,0",5,False,,False,False,,,0,,2023,11,"5,6433333333333335","3,3566666666666665","7,83","1,17"
2023-11-26,2,"12,42","0,0",6,False,,False,False,,"0,0",0,"3,0",2023,11,,,"2,45","-0,4500000000000002"
2023-11-27,2,"12,09","0,0",0,False,,False,False,,,0,,2023,11,"1,0133333333333334","0,9866666666666666","1,74","0,26"
2023-11-28,2,"13,11","0,0",1,False,,False,False,,,0,,2023,11,,,"1,8233333333333333","0,17666666666666675"
2023-11-29,0,"12,83","2,0",2,False,,False,False,,,0,,2023,11,,,"0,9","-0,9"
2023-11-30,0,"16,94","0,0",3,False,,False,False,,,0,,2023,11,,,"0,99","-0,99"
2023-12-01,7,"15,03","0,0",4,False,,False,False,,"10,285714285714286",0,"2,0",2023,12,"4,3933333333333335","2,6066666666666665","6,373333333333333","0,6266666666666669"
2023-12-02,8,"11,81","0,0",5,False,,False,False,,"32,0",0,"2,0",2023,12,,,"6,14","1,8600000000000003"
2023-12-03,1,"10,78","0,0",6,False,,False,False,,,0,,2023,12,,,"1,01","-0,010000000000000009"
2023-12-04,0,"13,21","0,0",0,False,,False,False,,,0,,2023,12,,,"0,6966666666666667","-0,6966666666666667"
2023-12-05,1,"11,44","0,0",1,False,,True,False,,"2,0",0,"5,0",2023,12,,,"1,79","-0,79"
2023-12-06,1,"11,08","0,0",2,True,Día de la Constitución,False,False,,,0,,2023,12,,,"1,1033333333333333","-0,10333333333333328"
2023-12-07,2,"12,3","0,0",3,False,,True,False,,"2,5",0,"3,0",2023,12,,,"1,98","0,020000000000000018"
2023-12-08,3,"12,54","0,6",4,True,Inmaculada,False,False,,"1,0",0,"2,0",2023,12,,,"3,033333333333333","-0,033333333333333215"
2023-12-09,3,"13,08","0,0",5,False,,False,False,,"10,0",0,"3,0",2023,12,,,"3,223333333333333","-0,22333333333333316"
2023-12-10,2,"14,19","0,0",6,False,,False,False,,"3,0",0,"2,0",2023,12,,,"2,8133333333333335","-0,8133333333333335"
2023-12-11,2,"15,9","0,0",0,False,,False,False,,,0,,2023,12,,,"1,47","0,53"
2023-12-12,0,"16,9","0,0",1,False,,False,False,,,0,,2023,12,,,"0,6466666666666666","-0,6466666666666666"
2023-12-13,0,"15,38","0,0",2,False,,False,False,,,0,,2023,12,,,"0,37","-0,37"
2023-12-14,0,"12,16","0,0",3,False,,False,False,,,0,,2023,12,,,"0,46","-0,46"
2023-12-15,1,"12,69","0,0",4,False,,False,False,,"1,0",0,"2,0",2023,12,"3,1366666666666667","-2,1366666666666667","1,7","-0,7"
2023-12-16,1,"11,28","0,0",5,False,,False,False,,,0,,2023,12,"1,3866666666666667","-0,3866666666666667","1,0633333333333332","-0,06333333333333324"
2023-12-17,0,"9,59","0,0",6,False,,False,False,,,0,,2023,12,"2,316666666666667","-2,316666666666667","0,6333333333333333","-0,6333333333333333"
2023-12-18,1,"10,15","0,0",0,False,,False,False,,"87,0",0,"3,0",2023,12,,,"2,09","-1,0899999999999999"
2023-12-19,2,"10,66","0,0",1,False,,False,False,,"4,0",0,"2,0",2023,12,,,"2,37","-0,3700000000000001"
2023-12-20,2,"11,32","0,0",2,False,,False,False,,,0,,2023,12,,,"1,5533333333333332","0,44666666666666677"
2023-12-21,1,"11,99","0,0",3,False,,False,True,,"35,0",0,"1,0",2023,12,,,"2,0933333333333333","-1,0933333333333333"
2023-12-22,0,"13,97","0,0",4,False,,False,True,,,0,,2023,12,,,"1,5466666666666666","-1,5466666666666666"
2023-12-23,0,"12,49","0,0",5,False,,False,True,,"37,0",0,"2,0",2023,12,,,"1,36","-1,36"
2023-12-24,0,"10,75","0,0",6,False,,True,True,,,0,,2023,12,,,"2,0833333333333335","-2,0833333333333335"
2023-12-25,0,"9,84","0,0",0,True,Navidad,True,True,,,0,,2023,12,,,"1,0","-1,0"
2023-12-26,0,"10,09","0,0",1,True,San Esteban,False,True,,,0,,2023,12,,,"1,1966666666666668","-1,1966666666666668"
2023-12-27,0,"10,19","0,0",2,False,,False,True,,,0,,2023,12,"1,8233333333333333","-1,8233333333333333","0,52","-0,52"
2023-12-28,0,"11,03","0,0",3,False,,False,True,,,0,,2023,12,"2,3333333333333335","-2,3333333333333335","0,7233333333333334","-0,7233333333333334"
2023-12-29,9,"10,41","0,0",4,False,,False,True,,"31,0",0,"4,0",2023,12,,,"6,766666666666667","2,2333333333333334"
2023-12-30,9,"10,45","0,0",5,False,,False,True,,,0,,2023,12,,,"7,1066666666666665","1,8933333333333335"
2023-12-31,9,"12,8","0,0",6,False,,True,True,,,0,,2023,12,,,"7,33","1,67"
2024-01-01,9,"11,1","0,0",0,True,Año Nuevo,False,True,,,0,,2024,1,,,"6,676666666666667","2,3233333333333333"
2024-01-02,3,"12,8","0,0",1,False,,False,True,,"21,33333333333333",0,"4,333333333333333",2024,1,"3,0733333333333333","-0,07333333333333325","3,1233333333333335","-0,12333333333333352"
2024-01-03,4,"14,98","0,0",2,False,,False,True,,"23,0",0,"2,0",2024,1,,,"4,316666666666666","-0,31666666666666643"
2024-01-04,4,"13,46","0,0",3,False,,False,True,,,0,,2024,1,,,"2,9833333333333334","1,0166666666666666"
2024-01-05,2,"11,35","16,6",4,False,,True,True,,,0,,2024,1,,,"2,0933333333333333","-0,09333333333333327"
2024-01-06,2,"10,11","0,0",5,True,Reyes,False,True,,"68,0",0,"3,0",2024,1,,,"2,973333333333333","-0,9733333333333332"
2024-01-07,0,"10,01","0,0",6,False,,False,True,,,0,,2024,1,,,"0,5533333333333333","-0,5533333333333333"
2024-01-08,1,"7,66","0,0",0,False,,False,False,,"0,0",0,"2,0",2024,1,,,"1,8033333333333332","-0,8033333333333332"
2024-01-09,1,"8,16","0,0",1,False,,False,False,,,0,,2024,1,,,"1,12","-0,1200000000000001"
2024-01-10,0,"8,91","5,4",2,False,,False,False,,,0,,2024,1,,,"0,7966666666666666","-0,7966666666666666"
2024-01-11,0,"8,98","0,6",3,False,,False,False,,,0,,2024,1,,,"0,8066666666666666","-0,8066666666666666"
2024-01-12,0,"9,0","0,0",4,False,,False,False,,,0,,2024,1,,,"0,33666666666666667","-0,33666666666666667"
2024-01-13,0,"8,47","0,0",5,False,,False,False,,,0,,2024,1,,,"0,2","-0,2"
2024-01-14,0,"11,47","0,0",6,False,,False,False,,,0,,2024,1,"0,35","-0,35","0,19333333333333333","-0,19333333333333333"
2024-01-15,0,"13,12","0,0",0,False,,False,False,,,0,,2024,1,,,"0,36","-0,36"
2024-01-16,0,"12,96","0,0",1,False,,False,False,,,0,,2024,1,,,"0,3","-0,3"
2024-01-17,0,"16,04","0,0",2,False,,False,False,,,0,,2024,1,,,"0,6","-0,6"
2024-01-18,0,"17,44","0,0",3,False,,False,False,,,0,,2024,1,,,"1,1533333333333333","-1,1533333333333333"
2024-01-19,0,"10,0","4,0",4,False,,False,False,,,0,,2024,1,,,"0,64","-0,64"
2024-01-20,0,"9,31","0,0",5,False,,False,False,,,0,,2024,1,,,"0,5333333333333333","-0,5333333333333333"
2024-01-21,0,"10,32","0,0",6,False,,False,False,,,0,,2024,1,,,"0,15333333333333332","-0,15333333333333332"
2024-01-22,0,"11,03","0,0",0,False,,False,False,,,0,,2024,1,"1,6033333333333333","-1,6033333333333333","0,7133333333333334","-0,7133333333333334"
2024-01-23,0,"11,59","0,0",1,False,,False,False,,,0,,2024,1,,,"0,5733333333333334","-0,5733333333333334"
2024-01-24,1,"12,08","0,0",2,False,,False,False,,"1,0",0,"2,0",2024,1,,,"1,8166666666666667","-0,8166666666666667"
2024-01-25,1,"12,59","0,0",3,False,,False,False,,,0,,2024,1,"2,14","-1,1400000000000001","1,3166666666666667","-0,31666666666666665"
2024-01-26,1,"14,67","0,0",4,False,,False,False,,"1,0",0,"3,0",2024,1,"4,286666666666667","-3,286666666666667","1,8833333333333333","-0,8833333333333333"
2024-01-27,1,"13,02","0,0",5,False,,False,False,,"4,0",0,"2,0",2024,1,"3,6033333333333335","-2,6033333333333335","1,8033333333333332","-0,8033333333333332"
2024-01-28,1,"12,2","0,0",6,False,,False,False,,,0,,2024,1,"1,1066666666666667","-0,10666666666666669","1,0733333333333333","-0,07333333333333325"
2024-01-29,0,"13,36","0,0",0,False,,False,False,,,0,,2024,1,"1,2533333333333334","-1,2533333333333334","0,5933333333333334","-0,5933333333333334"
2024-01-30,2,"12,49","0,0",1,False,,False,False,,"13,5",0,"3,0",2024,1,,,"2,216666666666667","-0,21666666666666679"
2024-01-31,2,"11,64","0,0",2,False,,False,False,,,0,,2024,1,,,"1,7666666666666666","0,2333333333333334"
2024-02-01,3,"11,44","0,0",3,False,,False,False,,"6,0",0,"3,0",2024,2,,,"3,31","-0,31000000000000005"
2024-02-02,1,"12,86","0,0",4,False,,False,False,Llum BCN,,0,,2024,2,"1,6466666666666667","-0,6466666666666667","1,61","-0,6100000000000001"
2024-02-03,2,"12,24","0,0",5,False,,False,False,Llum BCN,"1,0",0,"2,0",2024,2,,,"2,3133333333333335","-0,31333333333333346"
2024-02-04,2,"12,76","0,0",6,False,,False,False,Trial Indoor Barcelona,"18,0",0,"2,0",2024,2,,,"3,1233333333333335","-1,1233333333333335"
2024-02-05,1,"12,53","0,0",0,False,,False,False,BCNegra,,0,,2024,2,,,"1,0666666666666667","-0,06666666666666665"
2024-02-06,2,"11,64","0,0",1,False,,False,False,BCNegra,"21,5",0,"5,0",2024,2,,,"2,6","-0,6000000000000001"
2024-02-07,2,"12,7","0,0",2,False,,False,False,BCNegra,,0,,2024,2,,,"1,6033333333333333","0,3966666666666667"
2024-02-08,6,"14,18","0,0",3,False,,False,False,BCNegra,"22,75",0,"2,5",2024,2,"4,3566666666666665","1,6433333333333335","5,44","0,5599999999999996"
2024-02-09,8,"13,72","3,4",4,False,,False,False,BCNegra,"27,33333333333333",0,"2,833333333333333",2024,2,,,"7,003333333333333","0,996666666666667"
2024-02-10,8,"12,21","4,4",5,False,,False,False,BCNegra,,0,,2024,2,,,"6,18","1,8200000000000003"
2024-02-11,3,"11,35","0,0",6,False,,False,False,BCNegra,"4,0",0,"4,0",2024,2,,,"3,1633333333333336","-0,16333333333333355"
2024-02-12,3,"13,02","0,0",0,False,,False,False,Carnaval,,0,,2024,2,"1,9733333333333334","1,0266666666666666","2,76","0,2400000000000002"
2024-02-13,3,"12,51","0,0",1,False,,False,False,Carnaval,"11,0",0,"2,0",2024,2,"4,28","-1,2800000000000002","3,473333333333333","-0,47333333333333316"
2024-02-14,3,"13,08","0,0",2,False,,False,False,Carnaval,,0,,2024,2,"2,486666666666667","0,5133333333333332","2,8533333333333335","0,1466666666666665"
2024-02-15,1,"13,71","0,0",3,False,,False,False,,,0,,2024,2,,,"1,35","-0,3500000000000001"
2024-02-16,4,"13,6","0,2",4,False,,False,False,,"44,75",0,"3,75",2024,2,,,"4,6066666666666665","-0,6066666666666665"
2024-02-17,6,"14,48","0,4",5,False,,False,False,,"7,5",0,"3,5",2024,2,"5,573333333333333","0,42666666666666675","5,706666666666667","0,293333333333333"
2024-02-18,8,"13,34","0,0",6,False,,False,False,,"3,6666666666666665",0,"6,333333333333333",2024,2,,,"6,343333333333334","1,6566666666666663"
2024-02-19,6,"14,34","0,0",0,False,,False,False,,"0,0",0,"1,0",2024,2,"3,6133333333333333","2,3866666666666667","5,233333333333333","0,7666666666666666"
2024-02-20,3,"13,22","0,0",1,False,,False,False,,,0,,2024,2,,,"2,4266666666666667","0,5733333333333333"
2024-02-21,2,"12,7","0,0",2,False,,False,False,,,0,,2024,2,,,"2,1033333333333335","-0,1033333333333335"
2024-02-22,5,"13,67","0,0",3,False,,False,False,,"18,4",0,"4,2",2024,2,"4,753333333333333","0,24666666666666703","4,92","0,08000000000000007"
2024-02-23,8,"11,82","7,6",4,False,,False,False,,"7,0",0,"3,0",2024,2,,,"7,1433333333333335","0,8566666666666665"
2024-02-24,9,"9,71","1,8",5,False,,False,False,,"3,0",0,"3,0",2024,2,,,"7,456666666666667","1,543333333333333"
2024-02-25,9,"11,86","0,0",6,False,,False,False,,"20,8",0,"2,0",2024,2,,,"7,343333333333334","1,6566666666666663"
2024-02-26,9,"13,35","2,4",0,False,,False,False,Mobile World Congress,"24,0",0,"3,0",2024,2,"6,0","3,0","7,773333333333333","1,2266666666666666"
2024-02-27,6,"11,5","0,2",1,False,,False,False,Mobile World Congress,"28,33333333333333",0,"2,0",2024,2,,,"6,44","-0,4400000000000004"
2024-02-28,9,"12,31","0,2",2,False,,False,False,Mobile World Congress,"26,0",0,"1,0",2024,2,,,"7,993333333333333","1,0066666666666668"
2024-02-29,9,"12,4","0,0",3,False,,False,False,Mobile World Congress,"50,0",0,"3,0",2024,2,,,"7,693333333333333","1,3066666666666666"
2024-03-01,9,"13,13","0,0",4,False,,False,False,,,0,,2024,3,"2,2933333333333334","6,706666666666667","6,966666666666667","2,033333333333333"
2024-03-02,9,"13,6","0,0",5,False,,False,False,,,0,,2024,3,"2,58","6,42","7,23","1,7699999999999996"
2024-03-03,0,"10,85","17,4",6,False,,False,False,,,0,,2024,3,,,"1,3166666666666667","-1,3166666666666667"
2024-03-04,0,"12,01","0,0",0,False,,False,False,,,0,,2024,3,,,"0,37666666666666665","-0,37666666666666665"
2024-03-05,0,"12,75","0,0",1,False,,False,False,,,0,,2024,3,,,"0,58","-0,58"
2024-03-06,1,"12,15","0,0",2,False,,False,False,,"12,0",0,"5,0",2024,3,,,"1,7533333333333334","-0,7533333333333334"
2024-03-07,2,"12,38","0,0",3,False,,False,False,,"0,0",0,"5,0",2024,3,,,"2,276666666666667","-0,27666666666666684"
2024-03-08,4,"13,0","4,0",4,False,,False,False,,"5,5",0,"2,0",2024,3,,,"4,433333333333334","-0,43333333333333357"
2024-03-09,4,"11,34","27,0",5,False,,False,False,,,0,,2024,3,"2,8333333333333335","1,1666666666666665","3,6933333333333334","0,30666666666666664"
2024-03-10,2,"11,73","0,0",6,False,,False,False,Maratón de Barcelona,,0,,2024,3,,,"1,83","0,16999999999999993"
2024-03-11,2,"12,34","0,0",0,False,,False,False,,"8,0",0,"3,0",2024,3,"3,18","-1,1800000000000002","2,3466666666666667","-0,3466666666666667"
2024-03-12,2,"12,49","0,0",1,False,,False,False,,"1,0",0,"6,0",2024,3,,,"2,2666666666666666","-0,2666666666666666"
2024-03-13,4,"12,48","0,0",2,False,,False,False,,"7,5",0,"4,5",2024,3,,,"3,473333333333333","0,5266666666666668"
